session_id,startTime,endTime,ProductList,gender
u22459,19/12/14 11:28,19/12/14 11:28,A00006/B00066/C00342/D32779/,female
u23742,16/12/14 7:14,16/12/14 7:14,A00001/B00004/C00066/D27633/,male
u13693,18/12/14 11:06,18/12/14 11:08,A00002/B00007/C00024/D31501/;A00002/B00007/C00024/D31505/;A00002/B00007/C00024/D23647/,female
u21109,05/12/14 21:58,05/12/14 22:07,A00002/B00002/C00003/D18524/;A00002/B00002/C00003/D16187/;A00002/B00002/C00003/D08687/;A00002/B00002/C00003/D18936/;A00002/B00002/C00003/D08865/;A00002/B00002/C00003/D12540/;A00002/B00002/C00003/D18951/;A00002/B00002/C00003/D18963/,female
u17827,23/11/14 22:34,23/11/14 22:40,A00001/B00004/C00102/D10981/;A00001/B00001/C00001/D08557/;A00001/B00009/C00032/D10995/,male
u11615,15/12/14 21:59,15/12/14 21:59,A00001/B00004/C00066/D04661/,male
u16558,21/12/14 18:03,21/12/14 18:03,A00002/B00001/C00053/D34849/,female
u23215,17/12/14 17:09,17/12/14 17:09,A00002/B00002/C00007/D27985/,female
u19748,29/11/14 14:24,29/11/14 14:28,A00001/B00009/C00028/D15606/;A00001/B00009/C00032/D15610/;A00001/B00009/C00028/D15612/,male
u23975,15/12/14 22:33,15/12/14 22:36,A00002/B00002/C00007/D27845/;A00002/B00003/C00005/D28759/;A00002/B00003/C00005/D02075/,female
u22603,20/12/14 10:20,20/12/14 10:20,A00002/B00001/C00123/D33232/,female
u18337,25/11/14 14:10,25/11/14 14:10,A00002/B00016/C00044/D11532/,female
u12493,16/12/14 22:20,16/12/14 22:21,A00002/B00002/C00007/D30042/;A00002/B00002/C00007/D18865/,female
u14183,21/11/14 18:25,21/11/14 18:27,A00003/B00022/C00036/D08834/;A00003/B00022/C00036/D08821/,male
u17143,22/11/14 10:21,22/11/14 10:21,A00003/B00012/C00051/D09387/,female
u19228,27/11/14 13:15,27/11/14 13:15,A00003/B00012/C00074/D02391/,female
u10713,17/11/14 8:55,17/11/14 8:55,A00002/B00002/C00007/D05046/,female
u18971,13/12/14 22:04,13/12/14 22:04,A00002/B00002/C00022/D26686/,female
u14022,19/11/14 17:05,19/11/14 17:05,A00002/B00002/C00002/D07894/;A00002/B00002/C00004/D01138/,female
u19686,29/11/14 11:34,29/11/14 11:34,A00002/B00002/C00007/D15479/,female
u12521,27/11/14 15:18,27/11/14 15:18,A00002/B00006/C00015/D14077/,female
u22208,15/12/14 20:06,15/12/14 20:12,A00002/B00016/C00044/D04044/;A00002/B00016/C00044/D28591/;A00002/B00016/C00044/D28593/;A00002/B00016/C00044/D18817/;A00002/B00016/C00044/D28597/,female
u24118,16/12/14 15:02,16/12/14 15:03,A00001/B00015/C00043/D16715/;A00001/B00015/C00043/D29447/;A00001/B00015/C00043/D29449/;A00005/B00051/C00395/D23040/,male
u10748,18/11/14 23:44,19/11/14 0:49,A00002/B00007/C00115/D07571/;A00002/B00007/C00115/D07574/;A00002/B00002/C00002/D07593/,female
u11898,15/11/14 10:41,15/11/14 10:41,A00002/B00002/C00003/D01182/,female
u20206,08/12/14 7:51,08/12/14 7:51,A00002/B00007/C00016/D18703/,female
u19098,08/12/14 10:37,08/12/14 10:39,A00002/B00003/C00014/D07062/;A00002/B00002/C00004/D22039/,female
u13319,14/11/14 23:18,14/11/14 23:21,A00002/B00002/C00002/D02014/;A00002/B00002/C00002/D02019/;A00002/B00002/C00002/D02020/,male
u16154,13/12/14 20:26,13/12/14 20:28,A00001/B00009/C00031/D26472/;A00001/B00009/C00031/D26474/;A00001/B00009/C00031/D26479/,male
u17985,25/11/14 9:05,09/12/14 13:46,A00002/B00001/C00150/D05197/;A00003/B00020/C00052/D23668/,female
u24121,16/12/14 15:07,16/12/14 15:08,A00002/B00001/C00049/D29462/,female
u14981,16/11/14 22:00,16/11/14 22:00,A00002/B00007/C00016/D00969/;A00002/B00007/C00016/D04119/,female
u11287,18/11/14 9:23,18/11/14 9:24,A00008/B00043/C00143/D06536/;A00008/B00043/C00143/D06537/;A00008/B00043/C00143/D06538/;A00008/B00029/C00144/D06539/,male
u17453,09/12/14 22:50,09/12/14 22:50,A00002/B00001/C00100/D24335/,female
u13543,15/11/14 8:41,15/11/14 8:43,A00001/B00001/C00182/D02208/;A00001/B00001/C00182/D02211/,male
u15159,28/11/14 8:03,28/11/14 8:05,A00002/B00007/C00016/D14876/;A00002/B00007/C00016/D14401/,female
u12072,26/11/14 9:53,26/11/14 9:53,A00002/B00001/C00059/D00578/,female
u19139,13/12/14 9:46,13/12/14 9:46,A00003/B00022/C00073/D25714/,female
u14568,01/12/14 13:43,01/12/14 13:46,A00009/B00041/C00137/D16727/;A00009/B00041/C00137/D16731/,female
u17488,23/11/14 7:29,23/11/14 7:29,A00001/B00015/C00021/D10312/,male
u19357,27/11/14 19:28,27/11/14 19:30,A00002/B00002/C00009/D04749/;A00002/B00002/C00009/D14614/;A00002/B00002/C00009/D14616/,female
u24288,17/12/14 16:09,17/12/14 16:11,A00002/B00017/C00139/D30749/;A00002/B00017/C00155/D16037/;A00002/B00017/C00139/D30752/;A00002/B00017/C00139/D01826/,female
u11555,18/12/14 15:15,18/12/14 15:18,A00003/B00021/C00055/D30436/;A00003/B00021/C00055/D07787/,female
u13530,21/12/14 10:38,21/12/14 10:38,A00002/B00001/C00150/D34156/,female
u10034,09/12/14 21:24,09/12/14 21:24,A00002/B00001/C00010/D18416/;A00002/B00002/C00007/D19802/,female
u15168,17/12/14 10:10,17/12/14 10:10,A00002/B00007/C00021/D30277/,female
u15468,22/11/14 19:21,22/11/14 19:22,A00002/B00002/C00007/D10039/;A00002/B00002/C00007/D10040/;A00002/B00002/C00007/D10041/,female
u15770,19/12/14 13:24,19/12/14 13:26,A00003/B00020/C00052/D28847/;A00003/B00020/C00052/D23658/;A00003/B00020/C00052/D00299/;A00003/B00020/C00052/D25990/,female
u12408,18/12/14 21:03,18/12/14 21:03,A00004/B00014/C00040/D22151/,female
u22802,09/12/14 23:10,09/12/14 23:10,A00001/B00001/C00301/D24324/;A00001/B00001/C00301/D24319/,male
u13614,17/12/14 9:36,17/12/14 9:38,A00002/B00002/C00009/D30243/;A00002/B00002/C00009/D30230/,female
u16419,19/11/14 16:13,19/11/14 16:15,A00001/B00001/C00001/D07840/;A00001/B00031/C00091/D07845/;A00001/B00031/C00091/D04486/,male
u13622,15/11/14 9:32,15/11/14 9:32,A00002/B00003/C00005/D02358/,female
u22177,07/12/14 20:24,07/12/14 20:24,A00002/B00007/C00024/D21412/;A00002/B00007/C00024/D21414/,female
u13703,22/12/14 19:06,22/12/14 19:14,A00002/B00016/C00012/D35804/;A00002/B00005/C00057/D35805/;A00002/B00016/C00131/D35806/;A00002/B00016/C00131/D35807/,female
u23103,14/12/14 23:10,14/12/14 23:12,A00002/B00001/C00059/D11099/;A00002/B00001/C00010/D12854/,female
u16362,12/12/14 15:58,12/12/14 15:59,A00005/B00019/C00291/D25071/,female
u17517,28/11/14 14:35,28/11/14 14:35,A00002/B00002/C00002/D15042/,female
u23670,14/12/14 21:57,14/12/14 21:57,A00011/B00050/C00331/D27440/,male
u22742,09/12/14 19:08,09/12/14 19:08,A00004/B00013/C00397/D24074/,female
u24307,22/12/14 17:06,22/12/14 17:06,A00002/B00001/C00010/D35714/,female
u13903,09/12/14 14:11,09/12/14 14:13,A00002/B00003/C00014/D16707/;A00002/B00003/C00014/D23705/,female
u14492,18/11/14 4:44,18/11/14 4:44,A00003/B00021/C00055/D06377/,female
u21150,06/12/14 14:16,06/12/14 14:17,A00002/B00003/C00005/D04467/;A00002/B00003/C00005/D18792/,female
u21663,06/12/14 11:07,06/12/14 11:08,A00002/B00002/C00007/D00297/;A00002/B00002/C00007/D19636/,female
u12359,19/12/14 12:25,19/12/14 12:25,A00002/B00017/C00045/D32802/,female
u17439,27/11/14 15:27,27/11/14 15:29,A00003/B00012/C00048/D14407/;A00003/B00012/C00048/D03694/;A00003/B00012/C00048/D11454/;A00003/B00012/C00074/D14410/,female
u22732,18/12/14 14:58,18/12/14 14:58,A00003/B00020/C00052/D31820/,female
u15105,12/12/14 19:17,12/12/14 19:17,A00002/B00002/C00081/D15318/,female
u11210,26/11/14 10:50,26/11/14 10:51,A00002/B00002/C00007/D08480/;A00002/B00002/C00004/D01076/,male
u15915,07/12/14 0:43,07/12/14 0:45,A00002/B00001/C00059/D20635/;A00002/B00001/C00059/D20637/,female
u24292,17/12/14 16:28,17/12/14 16:28,A00001/B00015/C00042/D09408/,male
u24344,17/12/14 23:02,17/12/14 23:04,A00002/B00003/C00046/D31117/;A00002/B00003/C00046/D01382/;A00002/B00003/C00046/D10691/;A00002/B00003/C00046/D31118/;A00002/B00003/C00046/D31119/;A00002/B00003/C00046/D31120/;A00002/B00003/C00046/D28795/,female
u20594,21/12/14 17:59,21/12/14 18:05,A00001/B00001/C00029/D34847/;A00001/B00001/C00182/D27700/;A00001/B00001/C00019/D05855/;A00002/B00001/C00059/D13674/;A00002/B00001/C00010/D19487/;A00002/B00001/C00010/D21649/;A00002/B00001/C00010/D22328/,female
u22771,09/12/14 10:46,09/12/14 10:46,A00002/B00003/C00014/D22080/,female
u15572,12/12/14 21:04,12/12/14 21:05,A00002/B00002/C00007/D25380/;A00002/B00002/C00007/D25381/,female
u23852,15/12/14 12:52,15/12/14 12:54,A00002/B00007/C00276/D27953/;A00002/B00007/C00276/D27957/,female
u15577,01/12/14 22:18,01/12/14 22:20,A00002/B00002/C00004/D04520/;A00002/B00002/C00004/D01076/,female
u10755,17/11/14 8:32,17/11/14 8:34,A00002/B00017/C00228/D04989/;A00002/B00017/C00228/D04991/,female
u18987,14/12/14 15:58,14/12/14 15:58,A00002/B00007/C00021/D27196/,female
u10102,14/11/14 1:50,14/11/14 1:50,A00003/B00004/C00008/D00008/;A00003/B00004/C00008/D00027/,female
u11168,12/12/14 14:39,12/12/14 14:39,A00002/B00007/C00021/D24922/,female
u23204,17/12/14 15:10,17/12/14 15:10,A00002/B00002/C00007/D27985/,female
u18451,12/12/14 8:41,12/12/14 8:42,A00002/B00001/C00059/D23317/;A00002/B00001/C00059/D24374/;A00002/B00001/C00059/D24376/,female
u17284,13/12/14 11:22,13/12/14 11:24,A00003/B00022/C00048/D25872/;A00003/B00022/C00048/D25874/,female
u24803,20/12/14 16:42,20/12/14 16:44,A00006/B00057/C00308/D34197/;A00006/B00057/C00308/D34200/,male
u13454,07/12/14 16:36,07/12/14 16:36,A00002/B00002/C00003/D21123/,female
u16734,21/11/14 14:41,21/11/14 14:41,A00002/B00003/C00006/D08578/,female
u13745,09/12/14 14:52,09/12/14 14:53,A00002/B00016/C00070/D23755/,female
u12515,26/11/14 15:25,26/11/14 15:27,A00002/B00016/C00044/D12923/;A00002/B00016/C00044/D00958/,female
u15360,01/12/14 13:39,01/12/14 13:39,A00002/B00001/C00177/D16717/,female
u11172,14/11/14 13:59,14/11/14 14:03,A00003/B00012/C00131/D01009/;A00003/B00012/C00131/D01011/;A00003/B00012/C00131/D01012/;A00003/B00012/C00131/D01015/;A00003/B00012/C00131/D01018/;A00003/B00012/C00051/D01024/,female
u12778,29/11/14 21:44,29/11/14 21:44,A00001/B00009/C00028/D16008/,male
u17123,25/11/14 9:34,25/11/14 9:34,A00003/B00012/C00048/D11233/,female
u12194,29/11/14 11:11,29/11/14 11:11,A00002/B00002/C00007/D11300/,female
u11685,15/11/14 14:40,15/11/14 14:40,A00002/B00001/C00059/D02864/,female
u21267,20/12/14 11:17,20/12/14 11:17,A00003/B00021/C00055/D33850/,female
u15309,15/12/14 9:13,16/12/14 13:26,A00002/B00005/C00067/D27698/;A00002/B00006/C00015/D29154/;A00002/B00005/C00013/D21080/,female
u22241,07/12/14 22:13,07/12/14 22:15,A00002/B00002/C00003/D20061/;A00002/B00002/C00004/D21631/;A00002/B00002/C00007/D21632/,female
u18254,16/12/14 20:10,16/12/14 20:12,A00002/B00017/C00045/D29869/;A00002/B00017/C00045/D29870/,female
u15582,07/12/14 22:35,07/12/14 22:35,A00002/B00001/C00059/D21650/,female
u14953,21/12/14 23:14,21/12/14 23:15,A00001/B00001/C00075/D33237/;A00001/B00001/C00075/D34328/,female
u19127,27/11/14 10:26,27/11/14 10:33,A00003/B00021/C00055/D13885/;A00003/B00021/C00055/D13888/;A00003/B00021/C00055/D11425/;A00003/B00021/C00055/D13897/;A00003/B00021/C00055/D13902/,female
u18749,01/12/14 15:51,01/12/14 15:51,A00002/B00002/C00007/D00400/,female
u23296,13/12/14 17:19,13/12/14 17:19,A00001/B00015/C00103/D26270/,male
u12296,08/12/14 11:01,08/12/14 11:11,A00003/B00022/C00073/D00870/;A00003/B00022/C00073/D12847/;A00003/B00022/C00048/D22111/;A00003/B00022/C00074/D22115/;A00003/B00022/C00074/D22116/;A00003/B00022/C00074/D17088/;A00003/B00022/C00048/D22122/;A00003/B00022/C00048/D17145/;A00003/B00022/C00048/D22124/;A00002/B00001/C00010/D22127/;A00002/B00001/C00059/D11077/,female
u17425,19/12/14 9:13,19/12/14 9:15,A00002/B00001/C00053/D00172/;A00002/B00001/C00053/D12910/;A00002/B00001/C00053/D32599/,female
u10072,02/12/14 0:00,02/12/14 0:04,A00002/B00002/C00002/D17437/;A00002/B00002/C00002/D06050/;A00002/B00002/C00112/D17439/,female
u12486,22/12/14 8:55,22/12/14 8:55,A00003/B00012/C00028/D35159/,female
u11253,14/11/14 16:40,14/11/14 16:40,A00003/B00012/C00051/D00680/,female
u19868,29/11/14 20:19,29/11/14 20:19,A00003/B00021/C00064/D15942/,female
u16907,06/12/14 20:41,06/12/14 20:42,A00002/B00007/C00016/D05331/;A00002/B00007/C00016/D01472/,female
u18967,07/12/14 21:23,07/12/14 21:23,A00002/B00006/C00030/D19804/,female
u14247,21/12/14 13:41,21/12/14 13:41,A00002/B00002/C00002/D34694/,female
u21152,07/12/14 22:14,07/12/14 22:14,A00002/B00002/C00003/D20242/,female
u24505,22/12/14 17:55,22/12/14 17:55,A00002/B00007/C00016/D31713/,female
u14633,16/11/14 21:55,16/11/14 21:56,A00001/B00001/C00029/D04650/;A00001/B00001/C00075/D03619/,male
u22066,13/12/14 15:43,13/12/14 15:43,A00002/B00002/C00007/D26157/,female
u12163,18/11/14 10:40,18/11/14 10:41,A00002/B00007/C00016/D05618/;A00002/B00007/C00016/D01576/,female
u10139,09/12/14 17:04,09/12/14 17:04,A00002/B00002/C00009/D00540/;A00002/B00002/C00002/D22524/;A00002/B00002/C00002/D24015/,female
u22028,07/12/14 18:24,07/12/14 18:25,A00004/B00013/C00327/D20907/;A00004/B00013/C00327/D21235/,male
u19463,28/11/14 8:27,28/11/14 8:27,A00003/B00039/C00120/D14891/,female
u14224,15/11/14 19:25,15/11/14 19:26,A00002/B00003/C00046/D03179/;A00002/B00003/C00046/D03180/,female
u23381,13/12/14 9:01,13/12/14 9:01,A00003/B00012/C00048/D25671/,female
u14217,01/12/14 13:53,01/12/14 13:53,A00004/B00014/C00040/D16746/,female
u11340,05/12/14 20:55,05/12/14 20:55,A00001/B00001/C00001/D18697/,male
u14817,08/12/14 16:39,08/12/14 16:39,A00002/B00002/C00002/D22633/,female
u20827,03/12/14 21:00,03/12/14 21:00,A00003/B00021/C00064/D09598/,female
u20189,15/12/14 15:17,15/12/14 15:31,A00002/B00002/C00002/D28240/;A00002/B00002/C00002/D28246/;A00002/B00002/C00002/D28249/;A00002/B00002/C00003/D28252/;A00002/B00002/C00003/D28254/;A00002/B00002/C00002/D28256/;A00002/B00002/C00002/D28257/;A00002/B00002/C00002/D28261/;A00002/B00002/C00002/D28265/;A00002/B00002/C00002/D28267/;A00002/B00002/C00002/D28269/;A00002/B00002/C00002/D22162/;A00002/B00002/C00012/D28270/,female
u21913,06/12/14 19:53,06/12/14 19:55,A00002/B00007/C00016/D15930/;A00002/B00007/C00016/D02000/;A00002/B00007/C00016/D10719/,female
u16779,14/12/14 22:31,14/12/14 22:31,A00002/B00002/C00007/D27486/,female
u13233,14/11/14 21:50,14/11/14 21:51,A00002/B00007/C00016/D01909/,female
u19211,08/12/14 15:06,08/12/14 15:06,A00002/B00001/C00010/D17415/,female
u10979,20/12/14 18:00,20/12/14 18:00,A00002/B00002/C00007/D06987/,female
u23844,15/12/14 18:29,15/12/14 18:30,A00003/B00022/C00074/D12930/;A00003/B00022/C00074/D28461/,female
u21016,05/12/14 19:41,05/12/14 19:42,A00002/B00001/C00010/D18497/,male
u20074,01/12/14 12:05,01/12/14 12:05,A00002/B00001/C00053/D06531/,female
u14003,17/12/14 14:04,17/12/14 14:04,A00002/B00001/C00049/D01267/,male
u20783,22/12/14 19:53,22/12/14 19:53,A00010/B00069/C00435/D33879/,male
u17377,08/12/14 19:37,08/12/14 19:37,A00002/B00002/C00007/D22741/,female
u19939,19/12/14 0:51,19/12/14 0:51,A00002/B00002/C00003/D14578/,female
u12720,14/11/14 16:42,14/11/14 16:46,A00002/B00005/C00057/D01399/;A00002/B00005/C00057/D01402/;A00002/B00005/C00125/D01405/;A00002/B00005/C00067/D01409/,female
u13960,29/11/14 21:42,29/11/14 21:44,A00002/B00007/C00041/D14716/;A00002/B00007/C00023/D16007/,female
u13105,29/11/14 19:56,29/11/14 19:57,A00003/B00026/C00286/D15928/;A00011/B00056/C00299/D15929/,female
u24467,18/12/14 12:53,18/12/14 12:53,A00002/B00003/C00005/D31632/,male
u21355,06/12/14 4:08,06/12/14 4:08,A00002/B00003/C00079/D19326/,female
u23113,12/12/14 12:24,12/12/14 12:24,A00001/B00031/C00091/D24726/,male
u23166,13/12/14 20:16,13/12/14 20:16,A00002/B00001/C00049/D18528/,female
u21179,05/12/14 21:41,05/12/14 21:43,A00001/B00001/C00019/D18850/;A00002/B00003/C00046/D05534/;A00002/B00003/C00046/D13653/,female
u10614,19/12/14 23:35,19/12/14 23:38,A00002/B00003/C00006/D33591/;A00002/B00003/C00006/D33000/;A00002/B00004/C00018/D01572/,female
u20894,05/12/14 11:59,17/12/14 11:40,A00003/B00026/C00286/D18285/;A00003/B00026/C00286/D30399/,female
u16329,16/12/14 10:03,16/12/14 10:03,A00002/B00002/C00003/D23510/,female
u12325,12/12/14 18:54,12/12/14 18:54,A00002/B00003/C00006/D22377/,female
u22976,09/12/14 16:48,09/12/14 16:48,A00011/B00050/C00346/D23996/,female
u14785,16/11/14 15:21,16/11/14 15:24,A00002/B00003/C00079/D04172/;A00002/B00003/C00079/D04180/,female
u24465,18/12/14 12:04,18/12/14 12:05,A00002/B00002/C00003/D07483/;A00002/B00002/C00033/D24967/,female
u12922,15/11/14 12:03,15/11/14 12:04,A00001/B00015/C00098/D02594/;A00001/B00015/C00098/D02597/,male
u20192,15/12/14 16:23,15/12/14 16:25,A00002/B00002/C00081/D28331/;A00002/B00002/C00012/D28332/;A00002/B00002/C00002/D28206/;A00002/B00002/C00002/D28209/,female
u22470,12/12/14 20:02,12/12/14 20:08,A00002/B00001/C00059/D04550/;A00002/B00003/C00037/D25246/;A00002/B00003/C00037/D06215/;A00002/B00003/C00037/D02362/;A00002/B00001/C00059/D12407/,female
u22323,15/12/14 8:15,15/12/14 8:15,A00003/B00012/C00074/D27657/,female
u17730,15/12/14 21:09,15/12/14 21:09,A00001/B00001/C00012/D28675/,male
u13801,19/11/14 7:24,19/11/14 7:24,A00001/B00031/C00091/D07621/,female
u16817,22/12/14 10:47,22/12/14 10:51,A00002/B00007/C00016/D06776/;A00002/B00007/C00016/D26047/;A00002/B00007/C00016/D28042/;A00002/B00007/C00016/D35302/,female
u20457,07/12/14 19:09,07/12/14 19:14,A00002/B00001/C00059/D19226/;A00002/B00001/C00059/D21141/;A00002/B00001/C00059/D12975/;A00002/B00001/C00059/D00647/;A00002/B00001/C00059/D21298/;A00002/B00003/C00014/D14768/,female
u10405,15/11/14 13:37,15/11/14 13:44,A00005/B00032/C00094/D02740/;A00005/B00032/C00094/D02745/;A00005/B00032/C00166/D02749/;A00005/B00032/C00167/D01640/;A00005/B00032/C00094/D01681/,female
u10852,18/11/14 13:00,18/11/14 13:00,A00002/B00002/C00007/D02355/;A00002/B00002/C00007/D00266/,female
u20965,12/12/14 22:28,12/12/14 22:28,A00002/B00001/C00020/D25489/,female
u20468,08/12/14 10:14,08/12/14 10:17,A00001/B00001/C00019/D21975/;A00001/B00009/C00186/D09485/;A00001/B00001/C00020/D21979/;A00001/B00009/C00186/D21994/;A00001/B00001/C00019/D21961/,female
u22763,17/12/14 13:49,17/12/14 13:49,A00003/B00012/C00048/D30341/,female
u19396,28/11/14 14:04,28/11/14 14:04,A00003/B00022/C00036/D15251/,female
u14746,16/11/14 17:52,16/11/14 17:57,A00001/B00015/C00017/D04403/;A00001/B00015/C00017/D04404/;A00001/B00037/C00113/D03990/;A00001/B00037/C00113/D03654/;A00001/B00037/C00113/D01917/,male
u16092,22/11/14 13:20,22/11/14 13:20,A00001/B00001/C00012/D09580/,male
u12954,01/12/14 18:32,01/12/14 18:32,A00001/B00015/C00103/D17066/,male
u18826,06/12/14 19:39,06/12/14 19:40,A00002/B00002/C00002/D20298/;A00002/B00002/C00002/D20299/,female
u19948,01/12/14 6:10,01/12/14 6:10,A00002/B00004/C00018/D16227/,female
u13624,06/12/14 21:13,06/12/14 21:13,A00002/B00003/C00005/D20472/,female
u10547,09/12/14 19:58,09/12/14 19:58,A00002/B00007/C00016/D14455/,female
u11958,22/11/14 21:47,22/11/14 21:49,A00003/B00022/C00028/D10187/;A00003/B00012/C00051/D09760/,female
u16197,05/12/14 15:02,05/12/14 15:07,A00002/B00001/C00010/D15839/;A00002/B00001/C00010/D18341/;A00002/B00001/C00010/D15370/,female
u23183,17/12/14 19:38,17/12/14 19:38,A00001/B00009/C00032/D21294/,male
u15747,07/12/14 10:19,07/12/14 10:22,A00002/B00004/C00129/D19967/;A00002/B00004/C00018/D20772/;A00002/B00004/C00129/D20687/;A00002/B00004/C00129/D20774/;A00002/B00004/C00129/D20688/,female
u12147,15/11/14 13:45,15/11/14 13:45,A00002/B00003/C00079/D02751/,female
u18441,27/11/14 10:23,27/11/14 10:24,A00002/B00003/C00014/D12067/,female
u20682,12/12/14 11:12,12/12/14 11:12,A00002/B00002/C00009/D19671/,female
u16509,19/11/14 21:02,19/11/14 21:05,A00001/B00009/C00186/D08164/;A00001/B00009/C00186/D08166/;A00001/B00009/C00186/D08167/;A00001/B00009/C00186/D08168/;A00001/B00009/C00186/D08170/,male
u12643,08/12/14 17:05,08/12/14 17:07,A00002/B00016/C00044/D13584/;A00002/B00016/C00044/D22657/,male
u12864,22/12/14 16:28,22/12/14 16:28,A00002/B00016/C00044/D35696/,male
u18065,27/11/14 21:30,27/11/14 21:34,A00002/B00003/C00006/D14747/;A00002/B00003/C00014/D14749/;A00002/B00001/C00049/D14753/,female
u23768,17/12/14 9:21,17/12/14 9:21,A00002/B00002/C00007/D15557/;A00002/B00002/C00007/D27131/,female
u22255,07/12/14 23:57,08/12/14 0:01,A00001/B00001/C00182/D17020/;A00001/B00001/C00019/D18092/;A00001/B00001/C00182/D21704/,male
u16455,25/11/14 16:43,25/11/14 16:48,A00002/B00010/C00095/D11824/;A00002/B00010/C00034/D00112/;A00002/B00010/C00034/D11825/;A00002/B00010/C00034/D11826/;A00002/B00010/C00034/D11827/;A00002/B00010/C00095/D11828/;A00002/B00010/C00095/D11829/,female
u12556,15/11/14 16:19,15/11/14 16:20,A00003/B00012/C00036/D02988/;A00003/B00012/C00036/D02991/,female
u19275,02/12/14 9:57,02/12/14 9:57,A00002/B00002/C00004/D17514/,female
u12968,19/12/14 19:31,19/12/14 19:32,A00007/B00042/C00398/D33368/;A00007/B00042/C00398/D30909/,male
u19945,13/12/14 17:35,13/12/14 17:35,A00002/B00002/C00003/D00698/,female
u12216,18/12/14 19:42,18/12/14 19:42,A00002/B00002/C00004/D20153/,female
u10972,20/12/14 14:50,20/12/14 14:50,A00002/B00002/C00007/D34105/,female
u21635,09/12/14 12:17,09/12/14 12:18,A00003/B00026/C00238/D23527/;A00003/B00026/C00248/D23529/,female
u16781,14/12/14 23:01,14/12/14 23:04,A00002/B00002/C00007/D25123/;A00002/B00002/C00009/D21569/,female
u16402,19/11/14 16:06,19/11/14 16:06,A00003/B00021/C00064/D07831/,female
u14796,22/11/14 9:24,22/11/14 9:24,A00002/B00003/C00005/D09295/,female
u13270,06/12/14 20:10,06/12/14 20:10,A00002/B00002/C00112/D20355/,male
u14851,16/11/14 19:40,16/11/14 19:40,A00002/B00001/C00123/D03349/,female
u15170,17/12/14 10:20,17/12/14 10:23,A00002/B00001/C00059/D30305/;A00002/B00001/C00010/D24512/;A00002/B00007/C00021/D00249/,female
u23157,16/12/14 11:10,16/12/14 11:10,A00001/B00015/C00098/D01625/,male
u17501,28/11/14 15:41,28/11/14 15:41,A00002/B00007/C00024/D15384/,female
u19597,08/12/14 17:06,08/12/14 17:06,A00001/B00037/C00295/D22655/;A00001/B00004/C00154/D22656/,male
u16965,21/11/14 22:21,21/11/14 22:21,A00002/B00002/C00007/D09122/;A00002/B00006/C00030/D09125/,female
u16061,07/12/14 20:26,07/12/14 20:26,A00003/B00026/C00238/D17063/,female
u17536,23/11/14 10:43,23/11/14 10:43,A00005/B00051/C00322/D10415/,female
u10600,18/12/14 15:09,18/12/14 15:11,A00003/B00022/C00074/D28034/;A00003/B00022/C00074/D31839/;A00003/B00022/C00074/D31828/,female
